playerID,yearID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,BB,SO,ERA,IBB
carpepa01,1916,0,0,5,0,0,0,0,23,8,1,4,5,1.17,0.0
carpery01,2018,1,2,6,5,0,0,0,67,34,18,4,15,7.25,0.0
carpifr01,3931,4,1,49,0,0,0,4,137,44,19,30,29,10.68,3.0
carpmi01,2014,0,0,1,0,0,0,0,3,0,1,5,0,9.0,0.0
carraal01,15543,50,39,258,64,30,4,16,2583,887,357,347,252,40.99,0.0
carraca01,18123,79,62,207,171,10,3,1,3283,1018,451,278,1127,40.24,18.0
carradj01,16062,24,21,290,24,1,0,2,1481,526,247,199,315,42.61,21.0
carragi01,22005,29,18,313,18,1,0,4,1417,487,246,202,338,69.08,22.0
carrahe01,25998,44,50,647,10,0,0,19,2497,792,370,387,662,63.87,33.0
carream01,1991,0,0,3,0,0,0,0,10,5,6,3,2,16.2,0.0
carrejo01,4023,1,2,22,2,0,0,0,113,33,17,18,30,7.289999999999999,0.0
carribi01,9500,63,89,167,155,138,4,0,3974,1650,610,400,239,20.19,0.0
carrice01,2009,1,2,3,3,0,0,0,31,16,15,12,4,13.06,2.0
carrido01,15788,28,32,165,67,11,3,3,1698,595,280,267,275,39.64,27.0
carrocl02,31542,96,73,731,28,1,0,143,4060,1296,442,442,681,52.589999999999996,112.0
carroco01,2018,0,2,15,0,0,0,0,51,21,17,13,16,9.0,0.0
carrodi01,1909,0,0,2,1,0,0,0,15,7,2,1,1,3.6,0.0
carroed01,1929,1,0,24,3,0,0,0,202,77,42,20,13,5.61,0.0
carroja01,2013,0,0,1,0,0,0,0,3,0,0,0,0,0.0,0.0
carroow01,19299,64,90,248,153,71,2,5,3992,1532,655,486,311,57.60000000000001,0.0
carrosc02,6045,6,11,47,19,0,0,0,505,189,86,59,93,19.810000000000002,3.0
carroto02,3949,8,4,28,20,0,0,0,376,120,58,70,51,8.66,3.0
carseki01,18956,116,138,296,257,218,4,3,6700,2794,1229,800,486,66.14,0.0
carsoal01,1910,0,0,2,0,0,0,0,20,6,3,1,2,4.05,0.0
carsoro01,4025,0,0,31,0,0,0,0,99,34,25,11,13,12.97,0.0
cartean01,3989,0,2,24,0,0,0,0,125,38,22,14,24,10.6,3.0
cartear01,3889,13,11,46,24,11,4,3,586,197,59,53,37,5.6899999999999995,0.0
carteje01,1991,0,1,5,2,0,0,0,36,8,7,5,2,5.25,0.0
cartela01,1992,1,5,6,6,0,0,0,99,34,17,18,21,4.64,0.0
cartela02,12019,13,12,181,0,0,0,29,761,245,117,73,127,27.57,10.0
carteni01,1908,2,5,14,4,2,0,0,182,58,20,17,17,2.97,0.0
cartepa01,13419,20,26,127,43,16,0,7,1440,510,177,142,115,22.169999999999995,0.0
carteso01,1931,0,0,2,0,0,0,0,7,1,5,4,1,19.29,0.0
carutbo01,16992,218,99,340,310,298,24,3,8486,2678,891,597,900,27.87,0.0
carvama01,4012,0,2,42,0,0,0,0,171,60,33,23,49,11.84,0.0
carych01,15909,14,26,134,47,4,0,3,1231,390,190,158,322,35.68000000000001,17.0
carysc01,1947,3,1,23,3,1,0,0,164,73,36,20,25,5.93,0.0
casalje01,9800,17,24,96,49,10,3,1,1111,376,209,204,207,26.93,9.0
cascajo01,11617,27,48,143,54,20,3,8,1622,602,291,267,192,44.45,0.0
casech01,7616,23,19,54,46,36,6,1,1188,373,129,108,114,15.91,0.0
caseybi01,1887,0,0,1,0,0,0,0,3,4,2,1,0,18.0,0.0
caseyda01,13209,96,90,201,198,182,14,0,5041,1664,593,543,743,20.62,0.0
caseyhu01,19436,75,42,343,56,24,3,55,2819,935,360,321,349,43.41,0.0
cashica01,7650,12,13,43,30,18,1,1,767,228,105,170,114,24.130000000000003,0.0
cashke01,2010,0,0,1,0,0,0,0,3,3,1,0,0,9.0,0.0
cashnan01,18126,46,79,258,165,3,3,0,3138,1036,467,384,793,40.169999999999995,20.0
casiala01,19943,11,13,245,3,0,0,2,722,286,122,77,125,59.59000000000001,18.0
caskecr01,1973,0,0,9,1,0,0,0,43,15,9,4,6,5.65,0.0
cassebo01,6033,3,3,50,0,0,0,0,194,56,23,33,34,13.07,5.0
casseja01,4015,2,2,15,7,0,0,0,159,68,29,13,25,9.61,2.0
cassied01,3782,3,7,13,9,8,0,0,273,113,45,51,24,8.44,0.0
cassijo01,1877,1,1,2,2,2,0,0,54,24,10,1,2,5.0,0.0
cassisc01,8018,8,9,111,0,0,0,0,365,110,66,54,109,55.330000000000005,5.0
castege01,23284,76,100,376,127,62,6,39,4133,1469,695,597,595,58.67999999999999,0.0
castial02,8038,3,0,79,0,0,0,0,181,65,29,27,48,18.5,1.0
castibo01,17829,38,40,250,59,9,1,18,2067,623,302,327,434,32.77,36.0
castica02,7995,10,7,111,6,0,0,1,632,210,118,82,130,21.3,5.0
castidi01,2018,4,2,43,11,0,0,0,170,36,20,18,65,3.18,0.0
castifa01,2017,0,0,2,0,0,0,0,4,3,2,1,2,13.5,0.0
castifr01,25968,82,104,297,268,10,3,2,4786,1660,809,506,1101,66.36,32.0
castijo03,2018,3,3,37,0,0,0,0,115,23,14,12,52,3.29,1.0
castiju02,1994,0,0,2,2,0,0,0,35,17,9,5,1,6.94,0.0
castile01,2012,0,1,13,0,0,0,0,48,24,14,12,13,7.88,0.0
castilu02,4035,13,19,46,46,0,0,0,777,222,112,81,263,7.42,2.0
castima01,1983,0,0,1,0,0,0,0,8,8,7,3,2,23.63,0.0
castito02,21920,28,23,403,6,0,0,22,1580,555,230,179,333,55.17,26.0
castlro01,5726,3,4,11,5,3,0,0,131,40,13,15,13,8.030000000000001,0.0
castlsl01,11619,36,26,121,79,25,4,1,1760,644,277,223,225,27.15,0.0
castnpa01,1923,0,0,6,0,0,0,0,30,14,7,5,0,6.3,0.0
castran01,2015,0,1,5,0,0,0,0,12,8,1,3,4,2.25,0.0
castrbi01,19785,31,26,303,9,0,0,45,1639,564,202,145,203,35.11,42.0
castrfa01,6019,0,1,30,1,0,0,1,131,27,16,26,32,11.86,0.0
castrmi01,10081,5,13,139,2,0,0,4,555,167,86,93,125,28.140000000000004,13.0
castrsi01,6045,3,4,41,0,0,0,0,162,48,27,22,50,13.18,0.0
catesel01,1908,4,8,19,10,7,0,0,341,112,32,32,33,2.53,0.0
catetr01,2007,0,0,14,0,0,0,0,48,18,6,9,12,3.38,0.0
catheha01,1942,1,1,12,2,0,0,0,91,44,25,16,8,7.42,0.0
cathemi01,5994,5,6,75,0,0,0,0,245,67,31,32,62,16.44,5.0
cathete01,1913,0,0,1,0,0,0,0,1,1,2,2,0,54.0,0.0
catoke01,3967,1,1,12,0,0,0,1,58,24,15,5,15,10.489999999999998,0.0
cattajo01,3768,1,1,3,3,2,0,0,66,14,9,8,15,11.120000000000001,0.0
caudibi01,17847,35,52,445,24,0,0,106,2001,587,273,288,620,40.769999999999996,40.0
causere01,9600,39,35,131,80,35,3,6,1949,666,259,230,139,23.84,0.0
cavazan01,2007,0,0,17,0,0,0,0,60,27,23,16,15,10.35,0.0
cavetpu01,5740,11,9,49,22,8,1,3,679,218,75,67,78,11.0,0.0
ceccaar01,9787,9,18,79,42,8,3,0,920,309,172,147,166,27.309999999999995,12.0
cecenjo01,1988,0,0,22,0,0,0,1,79,20,14,23,27,4.78,1.0
cecilbr01,20135,44,47,443,74,2,1,12,2268,757,360,269,670,42.67,21.0
cecilre01,3889,6,10,18,16,5,0,0,318,118,61,60,63,10.36,0.0
cedajo01,4021,0,1,25,0,0,0,0,87,24,15,23,30,9.620000000000001,1.0
cedenxa01,22162,10,7,249,0,0,0,3,527,171,72,69,174,75.26,6.0
centepe01,7776,7,7,77,9,2,0,3,481,154,73,70,50,27.92,0.0
cerdaja01,8014,3,9,132,0,0,0,2,368,116,58,75,91,18.080000000000002,6.0
ceronri01,1987,0,0,2,0,0,0,0,6,0,0,1,1,0.0,0.0
cerroju01,2003,0,0,11,0,0,0,0,39,11,7,5,9,4.85,2.0
cerutjo01,13916,49,43,229,116,8,2,4,2583,894,377,291,398,29.480000000000004,27.0
cervehu01,4033,1,0,73,0,0,0,0,144,32,25,36,48,23.43,5.0
cessalu01,6051,5,11,43,19,0,0,2,453,151,79,44,115,14.34,0.0
chacial01,2017,0,0,6,0,0,0,0,18,11,7,4,6,10.5,0.0
chacigu01,10032,27,17,102,58,0,0,1,1110,391,174,138,216,21.639999999999997,9.0
chacijh01,22151,74,75,230,202,3,1,0,3647,1106,522,488,963,45.96,22.0
chacosh01,20047,45,61,269,134,0,0,36,2766,916,511,475,619,50.9,47.0
chadwra01,1986,0,5,7,7,0,0,0,82,39,22,15,9,7.24,0.0
chafian01,10080,7,9,249,3,0,0,2,637,180,83,95,210,19.98,12.0
chagnle01,11593,19,16,135,22,8,1,3,1180,443,197,104,153,31.78,0.0
chakabo01,13678,15,25,171,23,3,1,10,1261,445,212,225,187,46.08,12.0
chalmge01,13391,29,41,121,77,36,4,6,1939,645,245,279,290,27.69,0.0
chambbi01,1910,0,0,1,0,0,0,0,3,1,0,0,0,0.0,0.0
chambbi02,1932,0,5,12,5,0,0,0,124,39,21,25,11,4.57,0.0
chambcl01,11703,48,53,189,113,37,7,1,2692,924,428,361,374,31.080000000000002,0.0
chambcr01,3959,4,5,15,10,4,0,0,237,78,36,23,33,10.5,2.0
chambel01,18906,157,120,321,301,264,16,1,7565,2446,999,1065,1133,50.099999999999994,0.0
chambjo02,1937,0,0,2,0,0,0,0,6,5,4,2,1,18.0,0.0
chambjo03,20115,25,21,385,43,0,0,7,1666,540,235,226,546,42.09,16.0
chambro01,1900,0,0,1,0,0,0,1,12,5,5,5,2,11.25,0.0
champbi01,15780,34,50,202,102,13,3,2,2413,873,419,354,360,43.73,35.0
chancde01,23596,128,115,406,294,83,33,23,6442,1864,697,739,1534,50.36,75.0
chanded01,1947,0,1,15,1,0,0,1,89,31,21,12,8,6.37,0.0
chandsp01,21362,109,43,211,184,109,26,6,4455,1327,468,463,614,35.230000000000004,0.0
chanees01,3827,0,0,2,0,0,0,0,15,8,4,4,1,15.75,0.0
chapida01,3983,0,1,4,0,0,0,0,22,5,5,6,6,14.059999999999999,0.0
chaplti01,7725,15,23,87,43,18,0,4,1113,428,175,102,118,16.99,0.0
chapmar01,20142,30,24,490,0,0,0,236,1436,262,119,223,798,21.999999999999996,3.0
chapmbe01,5835,8,6,25,16,8,0,0,423,147,69,71,65,16.64,0.0
chapmed01,1933,0,0,6,1,0,0,0,27,10,8,2,4,8.0,0.0
chapmfr01,1887,0,0,1,1,1,0,0,15,8,4,2,4,7.2,0.0
chapmja02,2012,0,1,14,0,0,0,0,36,8,5,10,12,3.75,2.0
chapmke02,8058,3,1,58,0,0,0,1,165,54,25,31,48,18.79,2.0
chappbi01,5731,7,7,35,15,9,1,1,533,167,47,59,62,9.05,0.0
chargjt01,4034,3,5,64,0,0,0,0,166,51,24,27,57,8.04,3.0
charlno01,29922,51,54,605,37,1,1,97,2698,798,371,409,808,80.83,27.0
chartpe01,1964,0,2,25,5,0,0,0,195,67,38,24,37,5.26,1.0
chaseha01,1908,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0
chaseke01,17459,53,84,188,160,62,4,1,3495,1188,553,694,582,48.22,0.0
chattji01,1884,0,1,1,1,0,0,0,15,11,2,2,2,3.6,0.0
chatwty01,14101,44,52,154,133,2,1,2,2254,754,371,395,523,31.69,16.0
chavean01,1997,0,0,7,0,0,0,0,29,7,1,5,10,0.93,1.0
chaveje01,28187,38,53,415,70,0,0,7,2514,863,414,267,747,90.63,28.0
chavene01,1967,1,0,2,0,0,0,0,15,4,0,3,3,0.0,1.0
cheadda01,1973,0,1,2,0,0,0,0,6,2,4,3,2,18.0,2.0
chechch01,7628,33,30,94,63,45,6,3,1818,602,170,162,187,9.9,0.0
checoro01,5994,3,5,16,6,0,0,0,110,47,31,21,30,23.11,1.0
cheevvi01,11537,26,27,111,56,18,2,2,1376,526,241,188,98,30.46,0.0
cheliit01,5808,4,4,24,6,5,0,0,292,122,63,34,20,27.93,0.0
chenbr01,36112,82,81,400,227,4,1,1,4596,1578,786,546,1140,110.94999999999999,40.0
chenela01,17235,116,100,313,225,132,20,19,5644,1605,564,733,926,32.71,0.0
cheneto01,17653,19,29,115,71,13,8,2,1398,382,195,245,345,39.36000000000001,6.0
chenwe02,14105,59,50,174,170,0,0,0,2989,1003,445,252,783,28.54,10.0
cherrro01,6022,1,4,40,0,0,0,1,145,45,31,35,38,17.060000000000002,5.0
chesbja01,20944,198,132,392,332,260,35,5,8690,2647,864,690,1265,38.379999999999995,0.0
chesnbo01,5847,24,22,61,55,25,1,1,1136,377,196,189,130,14.989999999999998,0.0
chetkmi01,1945,0,0,4,0,0,0,0,9,2,0,3,0,0.0,0.0
cheveto01,1977,0,0,4,0,0,0,0,24,10,11,8,7,12.38,1.0
chiamsc01,5973,2,6,15,15,0,0,0,256,87,31,29,40,10.21,0.0
chiassc01,4003,1,1,10,0,0,0,0,34,16,14,8,9,25.84,1.0
chicktr01,2006,0,0,3,0,0,0,0,15,7,7,10,2,12.6,0.0
chicoma01,6025,7,15,43,40,0,0,0,660,252,121,91,128,14.42,4.0
chifffl01,5949,5,5,81,1,0,0,5,390,132,58,60,83,13.84,4.0
childbi01,1895,0,0,1,0,0,0,0,0,2,6,5,0,0.0,0.0
childha01,1930,0,0,5,0,0,0,0,30,10,7,5,5,6.3,0.0
childja01,2006,0,1,5,0,0,0,0,23,12,4,4,5,4.7,0.0
childma01,4007,0,0,11,0,0,0,0,39,18,14,11,8,16.5,1.0
childro01,7946,2,3,61,1,0,0,0,323,121,57,37,65,22.11,11.0
chipmbo01,23358,51,46,293,87,29,7,14,2642,889,364,386,322,37.65,0.0
chiriyo01,2018,5,5,18,7,0,0,0,269,84,35,25,75,3.51,2.0
chitrst01,3981,2,4,64,0,0,0,4,234,66,31,36,66,5.35,4.0
chittne01,5877,3,1,40,2,0,0,0,204,68,29,24,30,11.950000000000001,3.0
chlupbo01,3941,0,2,15,0,0,0,0,55,29,18,9,11,17.82,3.0
choatdo01,1960,0,0,4,0,0,0,0,24,7,2,4,7,2.25,0.0
choatra01,30112,16,14,672,0,0,0,7,1224,350,177,175,348,65.86999999999999,32.0
choji01,3997,2,6,13,11,0,0,0,174,73,42,11,31,13.919999999999998,0.0
chouibo01,9994,11,8,111,13,0,0,1,543,197,92,65,110,28.090000000000003,10.0
chounch01,1910,0,1,1,1,0,0,0,16,7,2,0,1,3.38,0.0
chriscl01,1984,2,4,24,1,0,0,2,116,50,26,12,27,6.05,0.0
chrisga01,3959,3,0,30,0,0,0,1,126,45,22,20,20,8.55,1.0
chrisja01,24005,27,26,528,0,0,0,16,1301,409,207,217,384,59.88,34.0
chrisla01,21758,83,71,243,220,27,6,4,4208,1401,591,395,781,44.95,34.0
chrismi01,5944,3,5,29,14,0,0,0,235,85,56,63,46,19.869999999999997,4.0
chrismi02,9967,5,1,71,0,0,0,1,375,151,68,40,76,19.98,6.0
chrisni01,4027,0,1,13,0,0,0,0,51,14,9,8,9,7.79,3.0
chrisru01,13615,54,64,241,97,46,3,35,2999,931,374,399,424,23.509999999999998,0.0
christi01,2001,0,0,1,0,0,0,0,6,1,1,0,2,4.5,0.0
chulkvi01,18060,8,15,259,0,0,0,2,856,292,143,112,199,46.239999999999995,11.0
churcbu01,11715,36,37,147,95,32,7,4,2140,738,325,277,274,47.599999999999994,0.0
churcle01,1966,0,1,4,0,0,0,0,18,10,5,7,3,7.5,2.0
churnch01,5874,3,2,25,0,0,0,1,143,49,27,19,32,15.540000000000001,5.0
ciardma01,1987,1,1,4,3,0,0,0,49,26,17,9,8,9.37,0.0
cicotal01,9797,10,13,102,16,0,0,4,780,280,126,119,149,25.87,7.0
cicoted01,26787,209,149,502,361,249,35,24,9678,2897,853,827,1374,39.739999999999995,0.0
cimbead01,4036,3,8,70,0,0,0,0,205,68,26,17,58,7.22,9.0
ciminpe01,7866,5,8,86,1,0,0,5,483,133,55,65,139,8.75,7.0
cimorfr01,1994,0,0,11,0,0,0,1,40,20,13,10,1,8.78,2.0
cingrto01,14105,12,22,216,30,0,0,17,1004,282,149,160,366,32.03,8.0
ciolalo01,1943,1,3,12,3,2,0,0,131,48,27,22,7,5.56,0.0
cirilje01,2007,0,0,1,0,0,0,0,3,0,0,2,1,0.0,0.0
ciscoga01,15713,25,56,192,78,9,3,2,1977,681,334,281,325,36.400000000000006,10.0
cishest01,18126,28,31,502,0,0,0,125,1476,381,145,182,527,26.86,31.0
cisnejo01,4027,2,2,33,0,0,0,0,145,57,25,26,46,13.760000000000002,5.0
citarra01,5954,0,1,21,2,0,0,0,133,41,20,14,28,12.629999999999999,3.0
clackbo01,1876,0,0,1,0,0,0,0,6,2,1,0,0,4.5,0.0
claggan01,4018,0,0,3,0,0,0,0,11,13,11,4,3,42.75,0.0
claibpr01,6044,3,2,63,0,0,0,0,220,80,33,24,60,20.61,7.0
clancji01,29760,140,167,472,381,74,11,10,7552,2513,1182,947,1422,71.42,45.0
clarkbi01,5784,3,12,51,9,2,0,2,402,171,81,79,39,29.34,0.0
clarkbo03,3841,1,2,16,2,2,1,0,154,82,31,19,10,17.89,0.0
clarkbr01,15878,20,23,186,37,4,1,4,1549,536,238,261,259,33.44,16.0
clarkda01,13259,44,51,121,92,77,2,3,2551,1063,393,191,175,38.95,0.0
clarkda02,11361,39,39,96,81,63,2,0,2114,873,384,325,133,30.25,0.0
clarkda06,2007,0,0,2,0,0,0,0,4,2,0,1,1,0.0,0.0
clarked01,1886,0,1,1,1,1,0,0,24,10,6,2,2,6.75,0.0
clarkge01,1913,0,1,11,1,0,0,0,57,22,19,19,5,9.0,0.0
clarkgi01,1902,1,0,1,0,0,0,0,18,10,4,3,1,6.0,0.0
clarkhe01,3795,1,4,6,5,4,0,0,119,40,22,17,4,7.87,0.0
clarkjo01,22661,328,178,531,518,485,37,5,13609,4295,1417,1191,1978,39.300000000000004,0.0
clarkle01,1921,0,1,1,1,1,0,0,15,7,3,2,1,5.4,0.0
clarkma01,19955,74,71,219,197,15,3,0,3739,1364,638,367,728,53.81,21.0
clarkmi01,3905,3,0,35,6,0,0,1,183,78,36,35,27,10.83,0.0
clarkot01,1945,4,4,12,9,4,1,0,246,86,28,19,20,3.07,0.0
clarkph01,3917,0,2,14,0,0,0,1,44,19,13,11,6,16.38,1.0
clarkri01,9847,19,32,96,70,4,2,2,1295,371,162,213,236,19.08,6.0
clarkru01,3847,1,1,7,0,0,0,0,34,9,5,11,3,7.88,0.0
clarksp01,1890,0,0,1,0,0,0,0,12,8,3,2,2,6.75,0.0
clarkst02,11920,3,6,50,2,0,0,0,183,78,46,31,36,40.620000000000005,2.0
clarkte01,15946,10,23,91,27,2,1,1,697,299,143,89,109,63.03,14.0
clarkwa01,9530,18,16,78,37,23,4,2,1124,340,132,132,178,30.27,0.0
clarkwa02,23176,111,97,355,206,91,14,16,5242,1897,711,383,643,63.65,0.0
clarkwe01,1955,0,0,7,2,0,0,0,64,17,11,14,9,4.64,0.0
clarkza01,2013,0,0,1,0,0,0,0,5,3,3,2,1,16.2,0.0
claryma01,5966,5,14,58,32,2,1,0,675,251,112,74,81,14.959999999999999,7.0
clasego01,1933,2,0,8,1,0,0,0,34,23,12,11,1,9.53,0.0
claudal01,10080,13,6,208,2,0,0,12,692,243,82,48,158,15.56,9.0
clausal01,1913,0,1,5,1,0,0,0,40,11,7,12,1,4.73,0.0
clausbr01,8018,16,27,58,58,0,0,0,948,359,177,121,228,17.96,8.0
clausfr01,7575,16,22,43,42,36,2,1,973,315,131,159,134,33.23,0.0
clayda02,1988,0,1,17,0,0,0,0,72,27,16,21,12,6.0,2.0
clayke01,9895,10,24,111,36,0,0,3,1061,389,184,141,129,23.279999999999998,12.0
clearjo01,1945,0,0,1,0,0,0,0,1,5,7,3,1,189.0,0.0
clearma01,21825,71,49,481,1,0,0,83,2413,674,344,554,804,43.41,45.0
clemebi01,5826,1,1,15,2,1,0,0,126,39,26,27,19,10.1,0.0
clemema01,18018,87,86,238,236,6,3,0,4238,1326,702,650,1217,41.85,23.0
clemepa01,19885,17,11,288,2,0,0,12,1081,362,151,160,158,39.019999999999996,27.0
clemepa02,6043,8,13,66,19,0,0,0,508,182,92,70,118,21.21,2.0
clemero02,47892,354,184,709,707,118,46,0,14750,4185,1707,1580,4672,77.30000000000001,63.0
clemoch01,1997,0,2,5,2,0,0,0,38,19,12,11,8,8.53,0.0
clemola01,5917,2,1,19,4,0,0,0,107,42,24,21,23,24.21,3.0
cletoma01,8050,0,1,41,0,0,0,0,135,49,33,30,58,43.35,2.0
clevere01,25675,105,106,428,203,57,12,25,5427,1843,807,543,930,62.330000000000005,68.0
clevete01,15667,36,37,307,40,6,2,30,2084,706,323,298,361,36.2,30.0
clevimi01,6051,28,17,76,63,1,1,0,1124,306,140,156,394,11.389999999999999,2.0
clibust02,5957,13,5,85,1,0,0,6,555,173,64,59,91,19.66,13.0
clintji01,1876,0,1,1,1,1,0,0,27,12,6,0,1,6.0,0.0
clippty01,28181,52,46,698,9,0,0,68,2262,540,265,310,841,56.06999999999999,18.0
clonito01,23598,113,97,352,247,63,13,6,5303,1643,799,798,1120,55.699999999999996,65.0
clontbr01,11985,22,8,272,0,0,0,8,833,276,134,120,210,35.63,26.0
clostal01,7882,2,2,21,1,0,0,0,106,43,26,23,26,31.189999999999998,8.0
cloudke01,5994,16,16,71,45,0,0,1,836,334,203,152,195,19.45,9.0
clouged01,3851,0,1,4,1,0,0,0,36,16,14,8,3,30.6,0.0
clowebi01,1926,0,0,2,0,0,0,0,5,2,0,0,0,0.0,0.0
cloydty01,8060,5,9,27,17,0,0,0,336,143,79,42,85,20.13,4.0
cluttbr01,3975,2,6,34,11,1,0,0,372,141,58,32,67,8.43,3.0
clydeda01,9879,18,33,84,73,10,0,0,1249,457,214,180,228,22.150000000000002,4.0
clydeto01,1943,0,0,4,0,0,0,0,18,7,6,4,0,9.0,0.0
coaklan01,17155,58,59,150,124,87,11,3,3217,1021,280,314,428,43.53,0.0
coateji01,19622,43,22,247,46,13,4,15,2050,650,304,286,396,51.13999999999999,25.0
cobbal01,14101,53,50,143,143,4,1,0,2557,820,355,247,672,30.230000000000004,15.0
cobbge01,1892,10,37,53,47,42,0,0,1183,495,213,140,159,4.86,0.0
cobbhe01,1929,0,0,1,0,0,0,0,3,3,4,1,0,36.0,0.0
cobbty01,3843,0,0,3,0,0,0,1,15,6,2,2,0,4.5,0.0
cocanja01,7938,16,25,79,47,5,1,0,1097,371,162,201,139,14.579999999999998,5.0
cochrgo01,1915,0,0,1,0,0,0,0,6,5,2,0,1,9.0,0.0
cocopa01,6003,1,1,10,2,0,0,0,58,21,13,14,11,31.4,1.0
cocrege01,5742,3,5,17,4,1,0,0,164,64,32,31,18,17.799999999999997,0.0
codirch01,15885,38,47,144,108,13,2,3,2011,711,363,261,312,50.74,15.0
coellro01,6035,2,3,28,0,0,0,1,87,28,19,17,39,21.259999999999998,0.0
coffeto01,16068,25,18,461,0,0,0,11,1316,483,200,138,329,35.89,23.0
coffmdi01,29014,72,95,472,132,47,8,38,4381,1782,755,463,372,72.99,0.0
coffmke01,5965,4,11,31,18,0,0,0,332,119,79,95,47,21.689999999999998,2.0
coffmsl01,7754,15,12,121,16,3,0,3,941,400,195,132,89,23.04,0.0
